state	name	kind	lat	lon
AK	Aleneva CDP	place	58.0591	-152.9090
AK	Allakaket city	place	66.5419	-152.5830
AK	Ambler city	place	67.0809	-157.9056
AK	Anaktuvuk Pass city	place	68.1498	-151.6971
AK	Anchorage municipality	place	61.1743	-149.2843
AK	Anchor Point CDP	place	59.7474	-151.6957
AK	Anderson city	place	64.3083	-149.1632
AK	Angoon city	place	57.4413	-134.4784
AK	Aniak city	place	61.5788	-159.5474
AK	Anvik city	place	62.6309	-160.2160
AK	Arctic Village CDP	place	68.1653	-145.4014
AK	Atka city	place	52.2115	-174.2135
AK	Atmautluak CDP	place	60.8628	-162.2803
AK	Atqasuk city	place	70.4808	-157.3255
AK	Attu Station CDP	place	52.8802	173.2561
AK	Badger CDP	place	64.8001	-147.3851
AK	Bear Creek CDP	place	60.2081	-149.3698
AK	Beaver CDP	place	66.3847	-147.2878
AK	Beluga CDP	place	61.1909	-151.1842
AK	Bethel city	place	60.7939	-161.7959
AK	Bettles city	place	66.9069	-151.5380
AK	Big Delta CDP	place	64.1570	-145.7409
AK	Big Lake CDP	place	61.5155	-149.9755
AK	Birch Creek CDP	place	66.2683	-145.8764
AK	Brevig Mission city	place	65.3431	-166.5095
AK	Buckland city	place	65.9772	-161.1386
AK	Buffalo Soapstone CDP	place	61.6844	-149.1212
AK	Butte CDP	place	61.5339	-148.9878
AK	Cantwell CDP	place	63.4114	-148.7496
AK	Central CDP	place	65.5086	-144.6199
AK	Chalkyitsik CDP	place	66.6468	-143.7883
AK	Chase CDP	place	62.4182	-149.9362
AK	Chefornak city	place	60.1519	-164.2521
AK	Chena Ridge CDP	place	64.7943	-148.0329
AK	Chenega CDP	place	60.0920	-147.9947
AK	Chevak city	place	61.5296	-165.5941
AK	Chickaloon CDP	place	61.8153	-148.2920
AK	Chicken CDP	place	64.0877	-141.8283
AK	Chignik city	place	56.2952	-158.3918
AK	Chignik Lagoon CDP	place	56.3043	-158.5003
AK	Chignik Lake CDP	place	56.2732	-158.7934
AK	Chiniak CDP	place	57.5755	-152.2790
AK	Chisana CDP	place	62.1100	-142.0505
AK	Chistochina CDP	place	62.5964	-144.9410
AK	Chitina CDP	place	61.5530	-144.1751
AK	Chuathbaluk city	place	61.5739	-159.2469
AK	Circle CDP	place	65.7904	-144.1960
AK	Clam Gulch CDP	place	60.2089	-151.4042
AK	Clark's Point city	place	58.8330	-158.5273
AK	Coffman Cove city	place	56.0017	-132.8420
AK	Cohoe CDP	place	60.2670	-151.2982
AK	Cold Bay city	place	55.2155	-162.7755
AK	Coldfoot CDP	place	67.2607	-150.0699
AK	College CDP	place	64.8673	-147.8195
AK	Cooper Landing CDP	place	60.4946	-149.8439
AK	Copper Center CDP	place	62.0011	-145.3640
AK	Cordova city	place	60.5300	-145.6419
AK	Covenant Life CDP	place	59.3975	-136.1230
AK	Craig city	place	55.4887	-133.1116
AK	Crooked Creek CDP	place	61.7967	-158.0809
AK	Crown Point CDP	place	60.4267	-149.3530
AK	Deering city	place	66.0695	-162.7646
AK	Delta Junction city	place	64.0573	-145.7000
AK	Deltana CDP	place	63.7893	-145.3516
AK	Denali Park CDP	place	63.5730	-148.6737
AK	Diamond Ridge CDP	place	59.7024	-151.5546
AK	Dillingham city	place	59.0605	-158.5323
AK	Diomede city	place	65.7539	-168.9226
AK	Dot Lake CDP	place	63.5872	-144.2924
AK	Dot Lake Village CDP	place	63.6626	-144.0162
AK	Dry Creek CDP	place	63.6266	-144.6392
AK	Eagle city	place	64.7813	-141.1978
AK	Eagle Village CDP	place	64.7434	-141.1138
AK	Eareckson Station CDP	place	52.7211	174.1071
AK	Edna Bay city	place	55.9676	-133.6923
AK	Eek city	place	60.2163	-162.0425
AK	Egegik city	place	58.2051	-157.5220
AK	Eielson AFB CDP	place	64.6734	-147.0597
AK	Ekwok city	place	59.3458	-157.4870
AK	Elfin Cove CDP	place	58.0877	-136.2883
AK	Elim city	place	64.6184	-162.2762
AK	Emmonak city	place	62.7756	-164.5093
AK	Ester CDP	place	64.8791	-148.0412
AK	Eureka Roadhouse CDP	place	61.9585	-147.1551
AK	Evansville CDP	place	66.9329	-151.3701
AK	Excursion Inlet CDP	place	58.4151	-135.3455
AK	Fairbanks city	place	64.8365	-147.6517
AK	False Pass city	place	54.8724	-163.3343
AK	Farmers Loop CDP	place	64.9082	-147.6986
AK	Farm Loop CDP	place	61.6351	-149.1552
AK	Ferry CDP	place	64.0496	-148.9206
AK	Fishhook CDP	place	61.7312	-149.2836
AK	Flat CDP	place	62.4414	-158.0405
AK	Fort Greely CDP	place	63.9678	-145.7149
AK	Fort Yukon city	place	66.5825	-145.2474
AK	Four Mile Road CDP	place	64.6056	-149.1150
AK	Fox CDP	place	64.9749	-147.6090
AK	Fox River CDP	place	59.8922	-151.0124
AK	Fritz Creek CDP	place	59.7469	-151.2886
AK	Funny River CDP	place	60.4843	-150.7887
AK	Gakona CDP	place	62.3680	-145.3052
AK	Galena city	place	64.7414	-156.8734
AK	Gambell city	place	63.7758	-171.7234
AK	Game Creek CDP	place	58.0501	-135.5125
AK	Gateway CDP	place	61.5669	-149.2227
AK	Glacier View CDP	place	61.8480	-147.7726
AK	Glennallen CDP	place	62.1533	-145.8408
AK	Goldstream CDP	place	64.9422	-148.0273
AK	Golovin city	place	64.5602	-163.0072
AK	Goodnews Bay city	place	59.1277	-161.5644
AK	Grayling city	place	62.8961	-160.1130
AK	Gulkana CDP	place	62.2154	-145.4450
AK	Gustavus city	place	58.4347	-135.7282
AK	Haines CDP	place	59.2604	-135.4722
AK	Halibut Cove CDP	place	59.5696	-151.2238
AK	Happy Valley CDP	place	59.8985	-151.5289
AK	Harding-Birch Lakes CDP	place	64.3813	-146.5306
AK	Healy CDP	place	63.9596	-148.9708
AK	Healy Lake CDP	place	64.0097	-144.6816
AK	Hobart Bay CDP	place	57.4178	-133.3066
AK	Hollis CDP	place	55.5155	-132.7019
AK	Holy Cross city	place	62.1851	-159.8588
AK	Homer city	place	59.6475	-151.5131
AK	Hoonah city	place	58.1220	-135.4315
AK	Hooper Bay city	place	61.5092	-166.1115
AK	Hope CDP	place	60.8861	-149.6330
AK	Houston city	place	61.6153	-149.8006
AK	Hughes city	place	66.0452	-154.2376
AK	Huslia city	place	65.6962	-156.3383
AK	Hydaburg city	place	55.2058	-132.8204
AK	Hyder CDP	place	55.9815	-130.0382
AK	Igiugig CDP	place	59.3010	-155.8633
AK	Iliamna CDP	place	59.7783	-154.8838
AK	Ivanof Bay CDP	place	55.9182	-159.4933
AK	Juneau city and borough	place	58.3729	-134.1784
AK	Kachemak city	place	59.6745	-151.4363
AK	Kake city	place	56.9753	-133.9037
AK	Kaktovik city	place	70.1210	-143.6303
AK	Kalifornsky CDP	place	60.4534	-151.2203
AK	Kaltag city	place	64.3141	-158.7788
AK	Karluk CDP	place	57.5910	-154.3634
AK	Kasaan city	place	55.5611	-132.4068
AK	Kasigluk CDP	place	60.8638	-162.5366
AK	Kasilof CDP	place	60.3195	-151.2328
AK	Kenai city	place	60.5622	-151.2081
AK	Kenny Lake CDP	place	61.6216	-144.8213
AK	Ketchikan city	place	55.3571	-131.6746
AK	Kiana city	place	66.9726	-160.4344
AK	King Cove city	place	55.0850	-162.3168
AK	King Salmon CDP	place	58.7257	-156.5360
AK	Kipnuk CDP	place	59.9340	-164.0928
AK	Kivalina city	place	67.7360	-164.5118
AK	Klawock city	place	55.5564	-133.0861
AK	Klukwan CDP	place	59.4018	-135.8824
AK	Knik-Fairview CDP	place	61.5076	-149.6226
AK	Knik River CDP	place	61.4619	-149.0075
AK	Kobuk city	place	66.9170	-156.9145
AK	Kodiak city	place	57.7912	-152.4197
AK	Kodiak Station CDP	place	57.7679	-152.5959
AK	Kokhanok CDP	place	59.4121	-154.7460
AK	Koliganek CDP	place	59.6952	-157.2199
AK	Kongiganak CDP	place	59.9916	-162.8446
AK	Kotlik city	place	63.0292	-163.5367
AK	Kotzebue city	place	66.8868	-162.4917
AK	Koyuk city	place	64.9399	-161.1209
AK	Koyukuk city	place	64.9021	-157.6935
AK	Kupreanof city	place	56.8213	-132.9722
AK	Kwethluk city	place	60.7933	-161.4310
AK	Kwigillingok CDP	place	59.8776	-163.1773
AK	Lake Louise CDP	place	62.3016	-146.5402
AK	Lake Minchumina CDP	place	63.7898	-152.4623
AK	Larsen Bay city	place	57.5299	-154.0012
AK	Lazy Mountain CDP	place	61.6582	-148.9256
AK	Levelock CDP	place	59.0682	-156.9010
AK	Lime Village CDP	place	61.3304	-155.2381
AK	Livengood CDP	place	65.4818	-148.4165
AK	Loring CDP	place	55.6067	-131.6400
AK	Lowell Point CDP	place	60.0761	-149.4938
AK	Lower Kalskag city	place	61.5147	-160.3585
AK	Lutak CDP	place	59.4122	-135.5890
AK	McCarthy CDP	place	61.4540	-142.8647
AK	McGrath city	place	62.9406	-155.5664
AK	Manley Hot Springs CDP	place	65.0187	-150.6453
AK	Manokotak city	place	58.7273	-158.9064
AK	Marshall city	place	61.8716	-162.0609
AK	Meadow Lakes CDP	place	61.6380	-149.6096
AK	Mekoryuk city	place	60.3703	-166.2677
AK	Mendeltna CDP	place	62.1461	-146.7580
AK	Mentasta Lake CDP	place	63.0117	-143.5615
AK	Mertarvik CDP	place	60.8110	-164.4991
AK	Metlakatla CDP	place	55.1146	-131.5556
AK	Mill Bay CDP	place	57.8155	-152.3675
AK	Minto CDP	place	65.0887	-149.5921
AK	Moose Creek CDP	place	64.7163	-147.1666
AK	Moose Pass CDP	place	60.5059	-149.4684
AK	Mosquito Lake CDP	place	59.4751	-136.1991
AK	Mountain Village city	place	62.0919	-163.6953
AK	Mud Bay CDP	place	59.1512	-135.3565
AK	Nabesna CDP	place	62.4965	-143.0074
AK	Naknek CDP	place	58.7882	-156.8728
AK	Nanwalek CDP	place	59.3338	-151.9296
AK	Napakiak city	place	60.6906	-161.9866
AK	Napaskiak city	place	60.7032	-161.7508
AK	Naukati Bay CDP	place	55.8741	-133.1950
AK	Nelchina CDP	place	62.0104	-146.8299
AK	Nelson Lagoon CDP	place	55.8366	-161.6358
AK	Nenana city	place	64.5361	-149.0836
AK	Newhalen city	place	59.7371	-154.9024
AK	New Stuyahok city	place	59.4943	-157.2872
AK	Newtok CDP	place	60.9351	-164.6457
AK	Nightmute city	place	60.4624	-164.8346
AK	Nikiski CDP	place	60.7250	-151.2253
AK	Nikolaevsk CDP	place	59.8296	-151.5964
AK	Nikolai city	place	63.0077	-154.3751
AK	Nikolski CDP	place	53.0079	-168.7185
AK	Ninilchik CDP	place	60.0613	-151.4042
AK	Noatak CDP	place	67.5891	-163.0118
AK	Nome city	place	64.5057	-165.4153
AK	Nondalton city	place	59.9752	-154.8660
AK	Noorvik city	place	66.8280	-161.0439
AK	North Lakes CDP	place	61.6184	-149.3107
AK	North Pole city	place	64.7527	-147.3627
AK	Northway CDP	place	63.0008	-141.5413
AK	Nuiqsut city	place	70.2126	-151.0251
AK	Nulato city	place	64.6913	-158.2754
AK	Nunam Iqua city	place	62.5069	-164.9006
AK	Nunapitchuk city	place	60.8793	-162.4623
AK	Old Harbor city	place	57.2188	-153.3297
AK	Oscarville CDP	place	60.7321	-161.7769
AK	Ouzinkie city	place	57.9247	-152.4624
AK	Palmer city	place	61.5972	-149.1147
AK	Paxson CDP	place	62.9757	-145.7576
AK	Pedro Bay CDP	place	59.7892	-154.1257
AK	Pelican city	place	57.9592	-136.2151
AK	Perryville CDP	place	55.9345	-159.1558
AK	Petersburg CDP	place	56.7569	-132.8749
AK	Petersville CDP	place	62.4535	-150.8841
AK	Pilot Point city	place	57.5411	-157.7228
AK	Pilot Station city	place	61.9482	-162.8726
AK	Pitkas Point CDP	place	62.0374	-163.2681
AK	Platinum city	place	58.9526	-161.7470
AK	Pleasant Valley CDP	place	64.8855	-146.8986
AK	Point Baker CDP	place	56.3481	-133.6168
AK	Point Hope city	place	68.3442	-166.6804
AK	Point Lay CDP	place	69.7371	-162.8350
AK	Point MacKenzie CDP	place	61.3427	-150.0485
AK	Point Possession CDP	place	60.9231	-150.6888
AK	Pope-Vannoy Landing CDP	place	59.5706	-154.4472
AK	Portage Creek CDP	place	58.9054	-157.6698
AK	Port Alexander city	place	56.2376	-134.6527
AK	Port Alsworth CDP	place	60.1567	-154.3396
AK	Port Clarence CDP	place	65.1092	-166.7645
AK	Port Graham CDP	place	59.3398	-151.8465
AK	Port Heiden city	place	56.9652	-158.5864
AK	Port Lions city	place	57.8670	-152.8562
AK	Port Protection CDP	place	56.3319	-133.6064
AK	Primrose CDP	place	60.3416	-149.2964
AK	Prudhoe Bay CDP	place	70.3659	-148.7498
AK	Quinhagak city	place	59.7513	-161.8972
AK	Rampart CDP	place	65.4049	-149.9210
AK	Red Devil CDP	place	61.7574	-157.3585
AK	Red Dog Mine CDP	place	68.0469	-162.8721
AK	Ridgeway CDP	place	60.5308	-151.0521
AK	Ruby city	place	64.7233	-155.5005
AK	Russian Mission city	place	61.7852	-161.3673
AK	St. George city	place	56.5710	-169.6599
AK	St. Mary's city	place	62.0628	-163.2443
AK	St. Michael city	place	63.4585	-162.1344
AK	St. Paul city	place	57.1791	-170.3228
AK	Salamatof CDP	place	60.6042	-151.3113
AK	Salcha CDP	place	64.5341	-146.8836
AK	Sand Point city	place	55.3135	-160.4843
AK	Savoonga city	place	63.6797	-170.4833
AK	Saxman city	place	55.3231	-131.5892
AK	Scammon Bay city	place	61.8419	-165.5833
AK	Selawik city	place	66.6026	-159.9989
AK	Seldovia city	place	59.4395	-151.7104
AK	Seldovia Village CDP	place	59.4613	-151.5888
AK	Seward city	place	60.1248	-149.3916
AK	Shageluk city	place	62.6760	-159.5618
AK	Shaktoolik city	place	64.3563	-161.1962
AK	Shishmaref city	place	66.2328	-166.1256
AK	Shungnak city	place	66.8851	-157.1746
AK	Silver Springs CDP	place	62.0193	-145.3583
AK	Sitka city and borough	place	57.1932	-135.3674
AK	Skagway CDP	place	59.4645	-135.2757
AK	Skwentna CDP	place	61.8887	-151.2000
AK	Slana CDP	place	62.6036	-143.4553
AK	Sleetmute CDP	place	61.6545	-157.1025
AK	Soldotna city	place	60.4853	-151.0690
AK	South Lakes CDP	place	61.5876	-149.3155
AK	South Naknek CDP	place	58.6628	-156.9841
AK	South Van Horn CDP	place	64.8097	-147.7878
AK	Stebbins city	place	63.4734	-162.2600
AK	Steele Creek CDP	place	64.9256	-147.4351
AK	Sterling CDP	place	60.5401	-150.8053
AK	Stevens Village CDP	place	66.0243	-149.0778
AK	Stony River CDP	place	61.7927	-156.5906
AK	Sunrise CDP	place	60.8701	-149.4678
AK	Susitna CDP	place	61.5403	-150.5879
AK	Susitna North CDP	place	62.1476	-149.7485
AK	Sutton-Alpine CDP	place	61.7414	-148.8742
AK	Takotna CDP	place	62.9869	-156.0432
AK	Talkeetna CDP	place	62.3095	-149.9239
AK	Tanacross CDP	place	63.3287	-143.4866
AK	Tanaina CDP	place	61.6572	-149.4282
AK	Tanana city	place	65.1840	-152.0551
AK	Tatitlek CDP	place	60.8944	-146.6684
AK	Tazlina CDP	place	62.0503	-145.4430
AK	Teller city	place	65.2524	-166.3521
AK	Tenakee Springs city	place	57.7901	-135.1354
AK	Tetlin CDP	place	63.1819	-142.5044
AK	Thorne Bay city	place	55.6670	-132.5357
AK	Togiak city	place	59.0529	-160.3969
AK	Tok CDP	place	63.3289	-143.0379
AK	Toksook Bay city	place	60.5280	-165.1062
AK	Tolsona CDP	place	62.0678	-146.1203
AK	Tonsina CDP	place	61.5303	-145.1101
AK	Trapper Creek CDP	place	62.4154	-150.4078
AK	Tuluksak CDP	place	61.1045	-160.9381
AK	Tuntutuliak CDP	place	60.4103	-162.6694
AK	Tununak CDP	place	60.6073	-165.1273
AK	Twin Hills CDP	place	59.0818	-160.2806
AK	Two Rivers CDP	place	64.8908	-147.0899
AK	Tyonek CDP	place	61.0994	-151.3389
AK	Ugashik CDP	place	57.6474	-156.9949
AK	Unalakleet city	place	63.8930	-160.7958
AK	Unalaska city	place	53.9103	-166.5290
AK	Upper Kalskag city	place	61.5392	-160.3509
AK	UtqiagÌvik city	place	71.2644	-156.7537
AK	Valdez city	place	61.0836	-146.3172
AK	Venetie CDP	place	67.0207	-146.3743
AK	Wainwright city	place	70.6582	-159.9852
AK	Wales city	place	65.6132	-168.0683
AK	Wasilla city	place	61.5811	-149.4608
AK	Whale Pass city	place	56.0821	-133.0675
AK	White Mountain city	place	64.6824	-163.4137
AK	Whitestone CDP	place	64.1528	-145.9064
AK	Whitestone Logging Camp CDP	place	58.0583	-135.4093
AK	Whittier city	place	60.7773	-148.6637
AK	Willow CDP	place	61.8870	-149.6202
AK	Willow Creek CDP	place	61.8302	-145.1986
AK	Wiseman CDP	place	67.4815	-150.1586
AK	Womens Bay CDP	place	57.6870	-152.6847
AK	Wrangell city and borough	place	56.1808	-132.0268
AK	Yakutat CDP	place	59.5636	-139.6062
AZ	Aguila CDP	place	33.9374	-113.1673
AZ	Ajo CDP	place	32.3923	-112.8839
AZ	Ak Chin CDP	place	32.2873	-112.0091
AZ	Ak-Chin Village CDP	place	33.0196	-112.0809
AZ	Alamo Lake CDP	place	34.2559	-113.5003
AZ	Ali Chuk CDP	place	31.8169	-112.5584
AZ	Ali Chukson CDP	place	31.9115	-111.8016
AZ	Ali Molina CDP	place	31.9025	-111.7804
AZ	Alpine CDP	place	33.8455	-109.1437
AZ	Amado CDP	place	31.6974	-111.0608
AZ	Anegam CDP	place	32.3742	-112.0350
AZ	Antares CDP	place	35.4230	-113.8083
AZ	Anthem CDP	place	33.8468	-112.1270
AZ	Apache Junction city	place	33.3828	-111.5405
AZ	Arivaca CDP	place	31.5749	-111.2926
AZ	Arivaca Junction CDP	place	31.7389	-111.0736
AZ	Arizona City CDP	place	32.7509	-111.6705
AZ	Arizona Village CDP	place	34.8548	-114.5893
AZ	Arlington CDP	place	33.3346	-112.7747
AZ	Ash Fork CDP	place	35.2172	-112.4913
AZ	Avenue B and C CDP	place	32.7190	-114.6600
AZ	Avondale city	place	33.3132	-112.3289
AZ	Avra Valley CDP	place	32.4191	-111.3394
AZ	Aztec CDP	place	32.8076	-113.4425
AZ	Bagdad CDP	place	34.5772	-113.1768
AZ	Bear Flat CDP	place	34.2913	-111.0674
AZ	Beaver Dam CDP	place	36.9070	-113.9362
AZ	Beaver Valley CDP	place	34.3429	-111.2999
AZ	Bellemont CDP	place	35.2425	-111.8138
AZ	Benson city	place	31.9145	-110.3286
AZ	Beyerville CDP	place	31.3920	-110.8749
AZ	Bisbee city	place	31.3980	-109.9318
AZ	Bitter Springs CDP	place	36.6117	-111.6475
AZ	Black Canyon City CDP	place	34.0714	-112.1224
AZ	Blackwater CDP	place	33.0396	-111.5799
AZ	Blue Ridge CDP	place	34.6407	-111.1074
AZ	Bluewater CDP	place	34.1704	-114.2629
AZ	Bouse CDP	place	33.8985	-113.9964
AZ	Bowie CDP	place	32.3249	-109.4845
AZ	Brenda CDP	place	33.6721	-113.9379
AZ	Bryce CDP	place	32.9258	-109.8231
AZ	Buckeye city	place	33.4316	-112.6416
AZ	Buckshot CDP	place	32.7403	-114.4831
AZ	Bullhead City city	place	35.1274	-114.5560
AZ	Burnside CDP	place	35.7534	-109.6248
AZ	Bylas CDP	place	33.1277	-110.1149
AZ	Cactus Flats CDP	place	32.7605	-109.7213
AZ	Cactus Forest CDP	place	32.9578	-111.3169
AZ	Cameron CDP	place	35.8532	-111.4286
AZ	Campo Bonito CDP	place	32.5629	-110.6984
AZ	Camp Verde town	place	34.5694	-111.8570
AZ	Cane Beds CDP	place	36.9342	-112.9118
AZ	Canyon Day CDP	place	33.7789	-110.0382
AZ	Carefree town	place	33.8232	-111.9133
AZ	Carrizo CDP	place	33.9794	-110.3311
AZ	Casa Blanca CDP	place	33.1155	-111.9081
AZ	Casa Grande city	place	32.9069	-111.7635
AZ	Casas Adobes CDP	place	32.3418	-111.0116
AZ	Catalina CDP	place	32.4848	-110.8997
AZ	Catalina Foothills CDP	place	32.3019	-110.8848
AZ	Cave Creek town	place	33.8362	-111.9821
AZ	Cedar Creek CDP	place	33.8914	-110.1957
AZ	Centennial Park CDP	place	36.9538	-112.9813
AZ	Central CDP	place	32.8692	-109.7908
AZ	Central Heights-Midland City CDP	place	33.4002	-110.8152
AZ	Chandler city	place	33.2828	-111.8518
AZ	Charco CDP	place	32.2473	-112.6001
AZ	Chiawuli Tak CDP	place	31.9410	-111.7765
AZ	Chilchinbito CDP	place	36.4920	-110.0492
AZ	Chinle CDP	place	36.1511	-109.5787
AZ	Chino Valley town	place	34.7399	-112.4061
AZ	Chloride CDP	place	35.4097	-114.1972
AZ	Christopher Creek CDP	place	34.3210	-111.0072
AZ	Chuichu CDP	place	32.7403	-111.7822
AZ	Cibecue CDP	place	34.0304	-110.4920
AZ	Cibola CDP	place	33.3741	-114.6763
AZ	Cienega Springs CDP	place	34.1997	-114.2127
AZ	Circle City CDP	place	33.8149	-112.5810
AZ	Citrus Park CDP	place	33.5336	-112.4463
AZ	Clacks Canyon CDP	place	35.2204	-114.0723
AZ	Clarkdale town	place	34.7480	-112.0587
AZ	Claypool CDP	place	33.4061	-110.8419
AZ	Clay Springs CDP	place	34.3593	-110.3043
AZ	Clifton town	place	33.0296	-109.2840
AZ	Colorado City town	place	36.9701	-112.9853
AZ	Comobabi CDP	place	32.0554	-111.7988
AZ	Concho CDP	place	34.4738	-109.6083
AZ	Congress CDP	place	34.1534	-112.8656
AZ	Coolidge city	place	32.9336	-111.5236
AZ	Copper Hill CDP	place	33.4309	-110.7465
AZ	Cordes Lakes CDP	place	34.3103	-112.1073
AZ	Cornfields CDP	place	35.6512	-109.6757
AZ	Cornville CDP	place	34.7392	-111.9068
AZ	Corona de Tucson CDP	place	31.9486	-110.7819
AZ	Cottonwood CDP	place	36.0722	-109.8901
AZ	Cottonwood city	place	34.7508	-111.9840
AZ	Cowlic CDP	place	31.8047	-111.9876
AZ	Crozier CDP	place	35.4228	-113.6486
AZ	Crystal Beach CDP	place	34.5714	-114.3926
AZ	Cutter CDP	place	33.3584	-110.6593
AZ	Dateland CDP	place	32.8209	-113.5422
AZ	Deer Creek CDP	place	34.0688	-111.3518
AZ	Del Muerto CDP	place	36.1874	-109.4359
AZ	Dennehotso CDP	place	36.8290	-109.8757
AZ	Desert Hills CDP	place	34.5465	-114.3780
AZ	Dewey-Humboldt town	place	34.5174	-112.2497
AZ	Dilkon CDP	place	35.3529	-110.3072
AZ	Dolan Springs CDP	place	35.5905	-114.2852
AZ	Doney Park CDP	place	35.2656	-111.5190
AZ	Donovan Estates CDP	place	32.7094	-114.6781
AZ	Douglas city	place	31.3993	-109.5413
AZ	Dragoon CDP	place	32.0215	-110.0347
AZ	Drexel Heights CDP	place	32.1452	-111.0481
AZ	Dripping Springs CDP	place	33.1049	-110.7549
AZ	Drysdale CDP	place	32.6452	-114.7068
AZ	Dudleyville CDP	place	32.8600	-110.7165
AZ	Duncan town	place	32.7500	-109.0884
AZ	Eagar town	place	34.1068	-109.3012
AZ	East Fork CDP	place	33.8107	-109.9210
AZ	East Globe CDP	place	33.3511	-110.7062
AZ	East Verde Estates CDP	place	34.2983	-111.3646
AZ	Ehrenberg CDP	place	33.6142	-114.4830
AZ	El Capitan CDP	place	33.2383	-110.7833
AZ	Elephant Head CDP	place	31.7668	-110.9913
AZ	Elfrida CDP	place	31.6792	-109.6869
AZ	Elgin CDP	place	31.6666	-110.5327
AZ	El Mirage city	place	33.5902	-112.3271
AZ	Eloy city	place	32.7413	-111.5940
AZ	El Prado Estates CDP	place	32.7062	-114.5215
AZ	First Mesa CDP	place	35.8317	-110.3689
AZ	Flagstaff city	place	35.1852	-111.6207
AZ	Florence town	place	33.0694	-111.4140
AZ	Flowing Springs CDP	place	34.3093	-111.3347
AZ	Flowing Wells CDP	place	32.2938	-111.0111
AZ	Forest Lakes CDP	place	34.3299	-110.8107
AZ	Fort Apache CDP	place	33.7901	-109.9886
AZ	Fort Defiance CDP	place	35.7475	-109.0680
AZ	Fort Mohave CDP	place	35.0004	-114.5749
AZ	Fort Thomas CDP	place	33.0304	-109.9613
AZ	Fortuna Foothills CDP	place	32.6616	-114.3974
AZ	Fort Valley CDP	place	35.3227	-111.7398
AZ	Fountain Hills town	place	33.6078	-111.7384
AZ	Franklin CDP	place	32.6770	-109.0721
AZ	Fredonia town	place	36.9616	-112.5164
AZ	Freedom Acres CDP	place	34.3199	-111.3052
AZ	Gadsden CDP	place	32.5564	-114.7810
AZ	Ganado CDP	place	35.6919	-109.5557
AZ	Geronimo Estates CDP	place	34.3691	-111.3618
